mouse_identity,time_s,zscore_DA,behavior_active,distance_head_res__head_int,distance_head_res__hind_int,distance_head_int__hind_res,distance_hind_res__hind_int,angle_head_res__head_int_deg,angle_head_res__hind_int_deg,angle_head_int__hind_res_deg,velocity_resident,velocity_intruder,hmm_state,hmm_state_smoothed
n5,542.3,-0.4254890920355436,,18.523022906385265,12.53471558842687,20.54933014938712,14.684984739399445,72.48610352906547,73.6532538456814,65.73374083194375,0.1794465448451476,8.61636926446968,3,3
n5,542.4,-0.1201200559458069,,19.51675280529819,13.257299161967715,21.618280748952348,15.424907681601365,66.50596517146558,69.45158019096782,61.453733230455725,0.1463090989338243,8.717748713301788,3,3
n5,542.5,-0.0327526211335313,,20.52016626704312,14.021526332202397,22.68366966240052,16.196047433229793,64.32666055473507,66.41120495323189,60.70185334429343,0.2994440080848319,8.5911668705223,3,3
n5,542.6,-0.2679900458291062,,21.52798612908869,14.8372798425003,23.739428180168137,17.013883015782163,63.91048137469548,64.70523818590884,60.84790457874408,0.4614257778230382,8.349351574615936,3,3
n5,542.7,-0.4793374749740077,,22.499617930878035,15.699498384948631,24.727657783616305,17.851582198089712,63.17223803939194,63.25281612652044,60.702153686873686,0.7217694897150242,7.698811929246675,3,3
n5,542.8,-0.6267477945332259,,23.31259000922791,16.590020963587143,25.604884879051465,18.75327529720057,59.11260839559869,60.34118669526484,57.39905554933179,0.8619183066177829,6.7704895029205385,1,1
n5,542.9,-0.6837003114181865,,23.967170450630054,17.42810273834397,26.29867334724817,19.584136325119605,59.41383776936402,59.80063391865525,57.36261340752986,0.773004126989717,5.573262956162279,1,1
n5,543.0,-0.595317090801249,,24.38524538213327,18.21671692399921,26.755054278377575,20.367105909122223,59.10120144745265,60.15436591566339,55.33650133644022,0.8590875865170836,4.361645638206828,1,1
n5,543.1,-0.5068588316622449,,24.79213013614988,18.95846722977921,27.170082110459138,21.09807261454293,60.5000072344495,60.71812416122083,56.09882660612911,1.0477078942632403,3.3697125781529227,1,1
n5,543.2,-0.5870729473197098,,25.18482630852974,19.584604895192225,27.229174540585305,21.39041209131256,66.9317181725405,65.62456023529316,61.12113831997419,1.298972301630894,2.2360242561096597,1,1
n5,543.3,-0.6903235385931445,,25.686095382467418,20.22848860425672,27.106124267862047,21.43760803577292,75.29254205398175,73.35536840781425,67.52243552586543,1.4168314925407712,1.2411023501370189,1,1
n5,543.4,-0.6611357419331291,,26.03045483876752,20.66913734517889,27.102736485500383,21.538053934362573,80.13487802610213,78.1495120459344,71.836119405614,1.415772979960756,0.8776324942351699,1,1
n5,543.5,-0.7078292367854483,,26.37989042988782,21.09095875124999,27.110058454431467,21.62807492598988,86.53822447182158,84.29352588786024,76.97302600811906,1.4266323252150963,0.7653467494702428,1,1
n5,543.6,-0.7601814663449176,,26.73721640275457,21.509009066061044,27.11102692095941,21.698132092592893,92.96089431274912,90.01599157842989,82.7276276603389,1.3716464088618705,0.5088178129616404,1,1
n5,543.7,-0.7827742960254179,,27.05903398364705,21.869458049475607,27.06522613029283,21.713297322050128,100.44467435243448,96.62388942837536,89.51629722362827,1.271322603333636,0.1421458264561583,1,1
n5,543.8,-0.7488019147327574,,27.312545781216503,22.135277407755765,26.98828649475353,21.66794922108308,107.56531939510016,102.57720999718109,96.11602375566504,1.101512567553763,0.2807532237511537,1,1
n5,543.9,-0.5145336256563664,,27.493298939208195,22.26592552014587,26.89332978606317,21.53134772911741,114.85901337575967,108.36247662135492,101.9606968386754,0.9049159204738008,0.4358373241695633,1,1
n5,544.0,-0.1409635331510445,,27.694230799841527,22.344738173242067,26.878373476421373,21.371844238844588,120.39056815622324,111.50255417151529,106.48328167465638,0.7278925866620037,0.6753109716075946,1,1
n5,544.1,0.0970519865279428,,27.92939936827972,22.436894322053877,26.956827503826997,21.27130770662856,124.0438483442082,112.63349493939285,109.51048948286903,0.5770952077371838,1.1784447746982485,1,1
n5,544.2,-0.0207119228117942,,28.13789978307794,22.50198299021012,27.07940063310472,21.20595688638037,124.58312967017422,112.18600912917286,109.63432888784683,0.4590531800829235,1.475600982473969,1,1
n5,544.3,-0.2060091242983014,,28.23542608331692,22.52798766254946,27.1720702997104,21.169407326243327,122.90981848139204,109.92346192690252,107.80855991079966,0.3678324028837962,1.7592416770004933,1,1
n5,544.4,-0.3207327187453968,,28.29760460428988,22.47365698457491,27.31659349540142,21.123856419823795,117.63348408035756,106.22058067976266,102.45407768806496,0.4306320461163703,2.060218614073244,1,1
n5,544.5,-0.4232875550381749,,28.407433464113968,22.40091561591985,27.538145722504545,21.084002237314916,108.9412675344749,101.5883296957256,94.19315607442012,0.4672024783811654,2.2190864500618366,1,1
n5,544.6,-0.5712711218783757,,28.48550322149656,22.352579089900043,27.73807335063876,21.076917292326826,98.37052000876244,96.39539691371478,84.4547639987747,0.5985974380345895,2.163775631096944,1,1
n5,544.7,-0.7358033364360284,,28.54627859827304,22.37096537669758,27.88335669476533,21.08660884531479,87.32498028842673,91.29727043484554,74.04257288029484,0.6489700823752786,1.932715172941748,1,1
n5,544.8,-0.8909593556438845,,28.51457465322505,22.41278140458993,27.943617490173736,21.132231259561507,75.2892882587478,85.05212415475106,63.65970359436247,0.4651423335449758,1.692026488101961,1,1
n5,544.9,-0.8336844018382381,,28.33045347061541,22.453436610224728,27.87728533290585,21.19944058465985,64.88240627310861,78.69586387767585,54.75233143484468,0.3688641907619026,1.5284824113075983,1,1
n5,545.0,-0.6199147170837098,,28.084134613370423,22.55809906686029,27.748925692971167,21.329230697754596,55.06195789071066,72.27798646904789,46.16846583165949,0.3166391526738625,1.4254833915650986,1,1
n5,545.1,-0.4838185385903259,,27.75944842913353,22.685465065949803,27.537244977855547,21.48626656621759,43.17387356903544,64.8037145371864,36.05711237196243,0.2513612513976294,1.6588221243019947,1,1
n5,545.2,-0.5274592371927037,,27.31851518109181,22.79281560741316,27.236038486654195,21.65828036060545,31.9412812590557,57.567575693901006,25.902479747978447,0.2884468614498473,2.1262176474073167,1,1
n5,545.3,-0.6825585732004601,,26.82834243175008,22.89729348953812,26.88342881309389,21.82646471577393,23.138190333630234,50.41385015889296,17.85967548908826,0.3778216824567942,2.5402480364829696,2,2
n5,545.4,-0.804095153065998,,26.284572207368857,23.00886792559403,26.466741431363477,21.998837871813084,17.88721873883327,43.537234789110585,12.86861236894083,0.326778369860553,2.618196051979873,2,2
n5,545.5,-0.8937864547116281,,25.83130007346487,23.10983489474162,26.127107684420075,22.15352951367135,16.607337950223382,38.05042698019395,11.7684781935464,0.1865489260040032,2.406157616139441,2,2
n5,545.6,-0.9188929674041382,,25.48917626178874,23.194577814004763,25.8512414420558,22.25705492679346,16.74323830964974,33.835572201824675,12.259482899402798,0.2052140033022268,2.183809970938096,2,2
n5,545.7,-0.7362527521813588,,25.241409007392186,23.22087428012093,25.63187092806256,22.294030983779592,16.93334353039006,31.21582154736194,12.807693597611888,0.2172650514372299,1.7971952499255155,2,2
n5,545.8,-0.6537472395972663,,25.091769008779774,23.23239619516779,25.490882425493417,22.322388964720822,18.843382872298548,30.36811498641208,14.695949015303256,0.1607878023967887,1.3979572751440976,2,2
n5,545.9,-0.7295446955880268,,25.069840858563,23.24891439133265,25.47964405588049,22.37357833125424,21.223784347378484,30.261901611341813,17.018614292512467,0.1610029302989534,1.15957207171406,2,2
n5,546.0,-0.7112596765156337,,25.14666827708868,23.26590522246263,25.5513772260061,22.42128299041245,25.05124745840567,31.37234972233145,20.930905231547055,0.1564738952620002,1.0589541629551371,2,2
n5,546.1,-0.6203646489068239,,25.33075235072722,23.27943335337761,25.70535820059384,22.475759198846223,31.100516024063158,34.00664754193161,27.07390387685805,0.021602603917705,1.379904939823606,2,2
n5,546.2,-0.7349289965713351,,25.610351395648813,23.2756820205965,25.950197153725444,22.52652026120018,38.82956343295305,38.30327285904932,34.628938031668724,0.2186035612531697,1.9450483182331613,2,2
n5,546.3,-0.8473040181985292,,25.989566398468035,23.28591394504785,26.28203886128653,22.589807535838684,49.222517653601614,44.23183977299632,44.6784529994535,0.1929161360618238,2.5648307631100664,1,1
n5,546.4,-0.8325581060724844,,26.44339715807628,23.305653334815887,26.67125641691385,22.66981359878427,60.509870105965305,51.52631730439825,55.80942652426421,0.1542157948850386,3.0960843156000184,1,1
n5,546.5,-0.8047825688500978,,26.96093045903272,23.32276161809188,27.110047305991927,22.74925795759324,73.0662386254201,60.45778676274753,68.14748813807529,0.1984065166539334,3.4987460195952123,1,1
n5,546.6,-0.9056232518103494,,27.510573727189197,23.31558171902336,27.56886618598369,22.790702666538163,84.42572375281456,70.13165598569162,79.25260468247626,0.1874848957349573,3.882293337816262,1,1
n5,546.7,-0.8981303647345368,,28.055980516687608,23.313554691706877,28.006807245741683,22.83522578512857,94.64639214177964,80.06608896453784,89.19989392010893,0.1776734339135394,4.346070501743987,1,1
n5,546.8,-0.7136491708090624,,28.710766453502316,23.312194126063183,28.554373943760204,22.879899785121733,101.84043738940656,89.52184686394631,96.09029783187958,0.1658560550291709,4.703672854305549,1,1
n5,546.9,-0.5856410768915289,,29.360152464269504,23.387959025414418,29.098519787314665,23.00504468683938,105.94372677025258,97.36334632682885,99.85819516568496,0.147899186469475,4.609871308378726,1,1
n5,547.0,-0.5311281423343209,,29.894243023323387,23.49975302987017,29.52910202852705,23.169201746165477,110.11557519855188,104.4124681267674,103.68055576967488,0.2287236103367137,4.292172426986329,1,1
n5,547.1,-0.4771615776020028,,30.389318908376158,23.615565193030054,29.925844851731146,23.32865617092233,113.58769489669366,110.6077893780756,106.40203862008856,0.2499502605230241,3.945015527180009,1,1
n5,547.2,-0.4474778486917043,,30.745786485092456,23.77850171390517,30.197494183104112,23.527153946332835,116.54221893962348,115.64394079268337,108.86309468003128,0.1719735326053547,3.51183524833123,1,1
n5,547.3,-0.4691229279000095,,30.98422186652294,23.982777026373032,30.35693445497719,23.7591528582732,120.0625884385427,120.2896869256656,111.90502862511272,0.1599115883676283,3.061408749014753,1,1
n5,547.4,-0.413656449297161,,31.142489033173607,24.23973166340211,30.445961453234123,24.039896206882357,122.58630095554028,124.54825158505228,113.96713755639348,0.1364178110582906,2.447842433519737,1,1
n5,547.5,-0.3817569899194002,,31.203181287888704,24.50302739993268,30.4508004435266,24.334510770155948,123.86784906090104,128.49182700753212,114.815529061828,0.0999464342365738,1.6955216779267972,1,1
n5,547.6,-0.4196694056327214,,31.183836201885686,24.750458087653744,30.39235131111181,24.60933700106833,125.46598820370814,132.10888425923557,116.0544227438142,0.0743221506523236,1.0565583552759692,1,1
n5,547.7,-0.5359981417610113,,31.128412168003635,25.01197851524133,30.30893945918244,24.89884433229863,126.18422197089711,135.37059109763695,116.47298110808477,0.0542669904164523,0.511617008524631,1,1
n5,547.8,-0.3255785691599334,,31.01379639829491,25.26809543632744,30.1756305837706,25.18686222921708,126.63636908521184,138.6080689333051,116.69994762252357,0.0621800691752807,0.0170468648407447,1,1
n5,547.9,0.2436706506431656,,30.92571486971365,25.44390979281638,30.076368922977064,25.40045099670875,128.63852852085995,141.8670429187664,118.57733737484534,0.1040007936217497,0.2566240144352213,1,1
n5,548.0,0.6979264755417854,,30.854243899136467,25.574650829997505,29.99778571582768,25.57370895668924,131.57975053592787,145.07975113230768,121.4929793646719,0.1481688025560554,0.1047955146743276,1,1
n5,548.1,0.803448944048424,,30.833808415681496,25.71113728034701,29.965045420717956,25.74233090542016,133.72481146789266,147.5617544385569,123.7263495074792,0.08095052490689,0.6791770363846616,1,1
n5,548.2,0.5419578733788617,,30.94374151955769,25.898032688052684,30.06158238442525,25.94286980512105,136.16213313798178,149.1391408564198,126.12751573792237,0.0753603978253571,1.4871873716417128,1,1
n5,548.3,0.3036814679832478,,31.12075752419077,26.122155225437588,30.22415242200683,26.152138913139915,138.05245689142316,149.7691431878009,128.28380135422458,0.120365084661541,1.8891934910473096,1,1
n5,548.4,0.4272524008345332,,31.34231889491812,26.334211121843804,30.42794774017768,26.333013557217186,139.14027557584427,149.9498892149561,129.3589859159344,0.0546766344146473,1.934917342684349,1,1
n5,548.5,0.4550976835894174,,31.58906607148748,26.46907257472896,30.65921426889432,26.438103246268007,138.8635616167835,149.30036970978864,129.08580206915343,0.0137393683474651,1.6521672913744525,1,1
n5,548.6,0.6959907510679383,,31.84417468272949,26.48832945490253,30.90148068415564,26.430089693823444,139.2876405114559,148.0829403643395,129.52451917743417,0.0088454711159341,1.350026440665277,1,1
n5,548.7,1.1941034827188497,,32.07856283854424,26.48698040355084,31.128140317517705,26.41114810501613,140.85169689974916,147.213763177962,131.10478744305817,0.0114866554496104,1.2154692430828962,1,1
n5,548.8,1.150237698673775,,32.23608654933246,26.52425130694526,31.27315767323656,26.42333064062886,142.94954553395783,147.0411700616486,133.2096956708,0.0371362377427976,1.0763470523398584,1,1
n5,548.9,0.8178152343097385,,32.324679426734896,26.59288947769201,31.34549675969645,26.466529743182896,145.63651405830885,147.5017938113298,135.90968777741455,0.0146194136439,1.0491898148019536,1,1
n5,549.0,0.4954224953595336,,32.29682964228605,26.69029627031115,31.29303617758524,26.52719557367886,147.9435535472775,148.2844124621317,138.25098094203963,0.0580869980947292,1.189820834537782,0,0
n5,549.1,0.1794776751108861,,32.179722917968526,26.848355616032677,31.15037457854431,26.65089204695286,150.3735275120642,149.8774293025435,140.701828982851,0.0367510293722679,1.1151727040103103,0,0
n5,549.2,-0.0689587702241441,,32.0361682921414,27.06467684257804,30.990385804553373,26.83904188385967,152.5657854418173,152.01382032861542,142.89867634830375,0.0116890175636076,1.003657684360667,0,0
n5,549.3,-0.1647620828411394,,31.79621279639438,27.30564626077175,30.73011440382699,27.058271998546413,156.03294616023467,155.36553905672017,146.37010415533416,0.0121171291016122,1.1308793194605649,0,0
n5,549.4,-0.1938653999068951,,31.4740173268479,27.573171070346564,30.385792314525453,27.30956755741845,161.24063981354362,160.25831378302675,151.56809010694667,0.0295362073418737,1.2824697897263906,0,0
n5,549.5,-0.2640459517398437,,31.126863569400427,27.83882994465802,30.01944395268081,27.55865735612502,166.26749759604564,165.59977484256507,156.60479360860637,0.0563245430112699,1.508588645600034,0,0
n5,549.6,-0.2921968868960382,,30.68842448080917,28.141313923828843,29.560363754331075,27.84449191036901,174.89729497790088,173.26775537407042,165.22055413208085,0.0678756714927139,1.7136808179685772,0,0
n5,549.7,-0.3423117361089209,,30.232513745121803,28.45203080081846,29.078090108391475,28.146625790402695,172.5165991906324,177.0513108034861,177.7991658690484,0.0638558123223275,1.836667765090824,0,0
n5,549.8,-0.4305433454319777,,29.74629459012328,28.77485415154883,28.566641317315856,28.46669710988595,159.19952547289654,166.55409702023894,168.90667089548063,0.0485813396276076,2.0539102533190907,0,0
n5,549.9,-0.446522023052708,,29.19397184670717,29.103988673493955,27.99163341824387,28.79409806095712,144.6899744282531,155.3212684379473,154.42024427835017,0.0375100423173837,2.3105455737408165,0,0
n5,550.0,-0.5401168689995932,,28.653621374092737,29.379629669641982,27.42805067242636,29.071731047347637,132.2949481978111,145.48497945830957,142.04075715958723,0.0406507639044783,2.4048768074544955,1,1
n5,550.1,-0.6749545723714487,,28.138160574791637,29.63462086294976,26.89441355663309,29.340468356753696,123.42098280258996,137.75774428806966,133.16667021651216,0.0514328138786396,2.265236008034596,1,1
n5,550.2,-0.8145674411686424,,27.704817718452038,29.84678884284187,26.451527397632454,29.56755423066506,117.724899106639,132.27027704016348,127.47680795814328,0.0530524323548538,1.9438395327729612,1,1
n5,550.3,-0.8262960319743525,,27.41721364341972,29.96796494515599,26.15157292763592,29.702419537554626,114.87779923486896,129.22668697491838,124.63897847737276,0.0425279335846058,1.393334763444862,1,1
